bathrooms,bedrooms,has_photo,price,square_feet,latitude,longitude,pets_cats,pets_dogs,pets_none,amenities_count,age_in_days,post_hour,post_day_of_week
2.0,3,1,1495,1700,40.5678,-122.234,0,1,0,0,0,11,3
2.5,3,1,1370,1700,37.1331,-113.6454,0,0,1,0,8,11,2
2.0,3,1,1350,1700,35.6217,-97.4702,0,0,1,2,99,3,2
2.0,2,1,2180,1702,39.3446,-84.3143,1,1,0,3,99,23,1
2.0,2,1,2280,1703,39.1535,-84.4264,0,0,1,1,99,0,2
2.5,3,1,1775,1704,28.5163,-81.3644,1,1,0,0,0,11,3
2.5,3,1,1775,1704,28.5163,-81.3644,1,1,0,0,3,12,6
2.0,3,1,1425,1704,34.9827,-80.5464,1,1,0,4,0,11,3
2.5,3,1,1599,1705,40.4192,-111.5653,1,1,0,0,0,11,3
2.0,3,1,1595,1705,36.2392,-75.9014,1,1,0,0,0,11,3
2.0,4,1,1575,1705,33.5868,-84.3261,1,1,0,2,0,11,3
2.0,4,1,1499,1706,32.5285,-97.3119,1,1,0,2,0,11,3
2.0,3,1,1399,1713,33.5944,-112.1837,1,1,0,5,0,11,3
2.0,6,1,2125,1714,43.0724,-89.4003,0,0,1,1,0,11,3
2.0,4,1,1495,1715,35.4975,-97.7329,0,0,1,0,0,11,3
2.0,3,1,1495,1718,38.2009,-85.6999,0,0,1,0,0,11,3
2.0,4,1,1445,1718,35.4975,-97.7329,0,0,1,0,8,11,2
2.0,3,1,1650,1719,27.4716,-82.5697,0,0,1,0,0,11,3
2.5,3,1,3399,1721,37.3108,-121.8645,1,1,0,0,0,11,3
2.0,3,1,1425,1721,30.0021,-95.2555,1,1,0,3,0,11,3
2.5,5,1,4100,1723,39.1471,-86.5136,0,0,1,0,3,12,6
2.0,3,1,1599,1723,32.7407,-97.3394,1,1,0,0,0,11,3
2.0,3,1,1649,1724,32.7835,-96.6121,1,1,0,0,0,11,3
2.0,4,1,1500,1726,30.1213,-93.7711,1,1,0,0,0,11,3
2.0,3,1,1249,1726,29.4624,-98.5253,1,1,0,3,0,11,3
3.0,3,1,4995,1728,38.9145,-77.0677,0,0,1,0,0,11,3
2.0,3,1,1299,1728,39.7953,-86.1387,1,1,0,2,0,11,3
2.0,3,1,1299,1728,39.7953,-86.1387,1,1,0,2,0,11,3
2.0,2,1,6270,1729,47.616,-122.3275,1,1,0,2,0,11,3
2.5,3,1,5200,1730,37.4797,-122.2301,0,0,1,0,0,11,3
2.5,2,1,4600,1730,25.7603,-80.3005,0,0,1,0,4,11,6
2.0,4,1,1495,1730,35.3892,-97.7313,0,0,1,0,0,11,3
2.0,3,1,1449,1731,35.6101,-78.4715,1,1,0,0,4,11,6
2.5,2,1,3300,1734,37.3108,-121.8645,1,1,0,0,0,11,3
2.5,4,1,1695,1738,39.4443,-84.3711,1,1,0,0,0,11,3
2.5,4,1,1695,1738,39.4443,-84.3711,1,1,0,0,0,11,3
2.5,4,1,1675,1738,39.515,-84.4008,1,1,0,0,0,11,3
2.5,4,1,1595,1738,39.471,-84.4576,1,1,0,0,0,11,3
2.0,4,1,1475,1738,35.2016,-80.8124,1,1,0,3,0,11,3
2.5,3,1,3990,1739,37.3108,-121.8645,0,0,1,0,0,11,3
2.0,3,1,1800,1747,33.9094,-78.1285,0,1,0,0,0,11,3
2.0,3,1,6800,1748,37.4356,-122.134,1,1,0,2,0,11,3
2.0,3,1,1449,1748,29.7714,-95.4343,1,1,0,2,0,11,3
2.0,4,1,3675,1750,41.8625,-87.6825,0,0,1,1,4,11,6
3.0,4,1,2450,1750,33.5564,-83.1686,1,1,0,3,8,11,2
3.5,3,1,1750,1750,33.56,-101.8904,1,1,0,0,3,12,6
1.0,2,1,1700,1750,45.5091,-122.6449,1,1,0,0,0,11,3
1.0,4,1,1700,1750,42.9367,-72.2863,0,0,1,3,99,2,2
2.0,4,1,1599,1750,30.0912,-81.6257,1,1,0,4,4,11,6
2.0,3,1,1550,1750,61.594,-149.4124,1,1,0,0,0,11,3
1.0,4,1,1500,1750,39.9974,-82.9829,1,1,0,4,4,11,6
2.5,3,1,1450,1750,38.9329,-94.7538,0,0,1,0,19,14,4
2.0,4,1,2845,1758,41.8625,-87.6825,1,1,0,3,8,10,2
2.0,3,1,1450,1758,29.7898,-95.7613,1,1,0,2,0,11,3
2.5,3,1,2575,1760,33.5178,-112.0848,1,1,0,0,0,11,3
2.5,3,1,2400,1760,38.1623,-122.2494,1,1,0,0,0,11,3
2.0,4,1,1695,1760,47.9179,-97.0658,1,1,0,0,0,11,3
2.0,3,1,1600,1760,45.8162,-111.1579,0,0,1,2,0,11,3
2.0,3,1,1475,1760,35.2016,-80.8124,1,1,0,0,4,11,6
1.5,3,1,1350,1760,47.9179,-97.0658,0,0,1,0,0,11,3
2.0,3,1,1549,1762,30.0021,-95.2555,1,1,0,2,0,11,3
2.0,2,1,2900,1763,39.1054,-84.5022,1,1,0,4,99,0,2
2.0,5,1,2098,1764,40.5649,-105.0824,0,1,0,3,0,11,3
2.0,4,1,1425,1764,35.2635,-80.4266,1,1,0,1,0,11,3
2.5,3,1,2350,1765,36.137,-86.783,0,0,1,0,0,11,3
2.5,3,1,1450,1767,37.1663,-113.6657,0,0,1,0,3,12,6
2.0,3,1,1449,1767,30.0871,-95.4685,1,1,0,2,0,11,3
3.0,3,1,1299,1772,33.9531,-81.2381,1,1,0,0,0,11,3
3.0,3,1,6912,1775,34.063,-118.4363,1,1,0,4,99,19,1
2.0,3,1,2000,1775,27.2688,-82.5169,0,0,1,4,99,19,1
2.0,3,1,1400,1776,38.8098,-89.9522,0,1,0,0,0,11,3
2.0,4,1,3695,1778,37.872,-121.6136,1,1,0,0,3,12,6
3.0,2,1,1650,1778,40.5649,-105.0824,1,1,0,0,3,12,6
2.0,4,1,2250,1783,30.398,-86.4797,1,1,0,0,0,11,3
4.5,4,1,2000,1783,29.8831,-97.945,0,0,1,0,0,11,3
2.0,3,1,1295,1783,35.6757,-97.4949,0,0,1,3,3,12,6
2.0,4,1,1575,1787,32.8951,-97.4087,1,1,0,2,0,11,3
2.0,3,1,1449,1788,35.224,-81.1809,1,1,0,0,4,11,6
2.0,3,1,1399,1788,39.7953,-86.1387,1,1,0,3,0,11,3
2.5,3,1,3295,1790,32.7876,-117.1265,1,1,0,0,0,11,3
2.0,4,1,1599,1790,33.0096,-97.5351,1,1,0,0,0,11,3
2.0,2,1,4000,1800,41.8625,-87.6825,0,0,1,2,4,11,6
3.0,3,1,3400,1800,21.3155,-157.8379,0,0,1,0,0,11,3
2.0,3,1,2900,1800,32.8113,-79.9947,0,0,1,0,0,11,3
2.0,5,1,2500,1800,39.1471,-86.5136,0,0,1,0,0,11,3
2.0,2,1,2295,1800,45.5091,-122.6449,0,1,0,0,0,11,3
3.0,3,1,2099,1800,39.6764,-75.5975,1,1,0,0,0,11,3
2.0,3,1,1995,1800,41.8625,-87.6825,1,1,0,0,0,11,3
2.5,2,1,1900,1800,35.9907,-78.9074,1,1,0,0,0,11,3
2.0,4,1,1900,1800,38.7258,-75.1742,0,0,1,0,3,12,6
2.0,2,1,1800,1800,40.3613,-86.9005,0,0,1,0,8,11,2
2.0,3,1,1795,1800,36.3741,-94.2105,1,1,0,3,0,11,3
2.0,4,1,1595,1800,37.0835,-113.5823,0,0,1,0,0,11,3
2.0,3,1,1595,1800,34.947,-81.04,1,1,0,0,0,11,3
1.5,5,1,1500,1800,42.1397,-75.8993,1,1,0,0,3,12,6
2.0,3,1,1500,1800,43.6265,-96.9523,1,1,0,2,12,11,5
4.0,4,1,1400,1800,32.5975,-85.4777,1,1,0,0,19,14,4
2.0,3,1,1395,1800,33.5953,-86.1298,1,1,0,0,0,11,3
2.0,3,1,1375,1800,34.119,-81.1962,1,1,0,4,0,11,3
2.0,3,1,1265,1800,38.6274,-90.304,1,1,0,0,0,11,3
2.0,4,1,1200,1800,39.1915,-84.4468,0,0,1,2,99,1,2
1.0,2,1,995,1800,41.5781,-83.6642,1,1,0,1,0,11,3
2.0,2,1,995,1800,33.6091,-85.837,0,0,1,0,0,11,3
3.0,4,1,1610,1801,33.1932,-87.5349,1,1,0,0,3,12,6
3.0,4,1,1775,1804,39.3446,-84.3143,1,1,0,0,0,11,3
3.0,5,1,3200,1805,39.9974,-82.9829,0,0,1,2,4,11,6
1.5,1,1,2055,1805,40.4673,-74.6336,1,0,0,4,99,4,2
2.5,4,1,1695,1805,39.4443,-84.3711,1,1,0,0,0,11,3
2.5,4,1,1695,1805,39.4443,-84.3711,1,1,0,0,0,11,3
2.5,4,1,1695,1805,39.4443,-84.3711,1,1,0,0,0,11,3
2.5,4,1,1695,1805,39.4443,-84.3711,1,1,0,0,0,11,3
2.0,3,1,1575,1805,36.1554,-115.1733,1,1,0,0,3,12,6
2.0,3,1,1549,1806,29.925,-95.0704,1,1,0,2,0,11,3
2.0,3,1,1549,1807,33.9569,-84.0214,1,1,0,0,0,11,3
2.0,3,1,2800,1810,34.1326,-118.0373,1,1,0,0,0,11,3
3.0,4,1,1249,1810,34.119,-81.1962,1,1,0,4,0,11,3
2.5,3,1,1525,1811,35.0673,-92.3808,0,0,1,0,16,11,1
2.5,4,1,1895,1812,39.1679,-84.4933,1,1,0,0,0,11,3
4.0,3,1,1990,1815,39.327,-104.8282,0,1,0,0,3,12,6
2.5,3,1,1450,1816,35.7238,-78.8695,0,1,0,0,3,12,6
3.0,3,1,1895,1820,41.2562,-96.0404,1,1,0,0,0,11,3
2.5,3,1,1895,1820,45.6558,-122.5888,1,1,0,0,3,12,6
2.0,3,1,1325,1820,33.9217,-84.8634,1,1,0,4,0,11,3
2.0,3,1,1349,1822,39.7953,-86.1387,1,1,0,2,0,11,3
2.5,3,1,1345,1823,34.726,-98.2594,1,1,0,0,0,11,3
3.0,4,1,1525,1824,33.9258,-83.7495,1,1,0,3,0,11,3
2.5,3,1,1690,1825,30.6859,-97.9119,1,1,0,0,3,12,6
2.5,3,1,1800,1828,28.1521,-82.7458,0,0,1,0,4,12,6
2.0,3,1,1525,1830,33.56,-101.8904,1,1,0,0,0,11,3
1.0,3,1,1525,1830,39.1679,-84.4933,1,1,0,0,0,11,3
2.5,2,1,1750,1831,30.3054,-97.7497,0,0,1,0,0,11,3
2.5,4,1,1625,1832,35.6101,-78.4715,1,1,0,0,8,11,2
2.0,4,1,1595,1832,44.8033,-122.7585,0,1,0,0,8,11,2
2.0,4,1,1440,1832,39.1984,-96.6052,1,1,0,0,0,11,3
2.5,3,1,1895,1833,36.0516,-115.0235,0,0,1,0,3,12,6
2.5,3,1,1750,1833,36.0516,-115.0235,0,0,1,0,0,11,3
2.5,3,1,1695,1833,46.8013,-100.7562,1,1,0,0,0,11,3
2.0,3,1,1100,1833,32.4842,-92.6682,0,0,1,0,3,12,6
2.0,3,1,1795,1835,29.8731,-81.3461,0,0,1,0,0,11,3
2.0,3,1,1525,1835,33.81,-83.8894,1,1,0,2,0,11,3
2.0,4,1,1499,1836,35.2635,-80.9706,1,1,0,2,4,11,6
2.0,4,1,1399,1836,39.7953,-86.1387,1,1,0,2,0,11,3
3.5,3,1,2250,1840,33.1932,-87.5349,1,1,0,0,3,12,6
2.0,4,1,1300,1840,33.5178,-112.0848,1,1,0,4,0,11,3
2.0,4,1,1649,1842,35.6101,-78.4715,1,1,0,0,4,11,6
2.0,4,1,1475,1842,35.6101,-78.4715,1,1,0,0,0,11,3
1.0,2,1,595,1845,35.5427,-100.9644,0,0,1,1,6,21,3
3.0,5,1,2625,1850,39.1471,-86.5136,0,0,1,4,0,11,3
2.5,4,1,1625,1850,35.6101,-78.4715,1,1,0,0,16,11,1
2.0,3,1,1495,1850,41.1765,-96.0829,1,1,0,0,0,11,3
2.0,3,1,1425,1850,33.7218,-84.744,1,1,0,2,4,11,6
2.0,5,1,1345,1850,33.7848,-84.3922,0,1,0,0,3,12,6
1.0,4,1,1200,1850,42.9833,-71.4574,1,1,0,1,99,1,2
2.5,3,1,2047,1851,28.5335,-81.5918,1,1,0,0,0,11,3
2.0,3,1,1450,1852,33.6683,-86.8252,0,0,1,0,0,11,3
2.5,3,1,1900,1854,37.6305,-77.3568,0,0,1,0,8,11,2
3.0,3,1,2380,1856,47.7974,-122.2037,1,1,0,0,0,11,3
2.0,3,1,2350,1857,39.6828,-104.8078,1,1,0,0,0,11,3
2.0,4,1,1399,1857,33.7218,-84.744,1,1,0,2,0,11,3
2.0,3,1,1549,1865,30.0021,-95.2555,1,1,0,1,0,11,3
2.0,3,1,1600,1866,37.0835,-113.5823,0,1,0,0,0,11,3
2.0,3,1,1599,1868,35.2016,-80.8124,1,1,0,0,4,11,6
2.0,3,1,1575,1868,35.2016,-80.8124,1,1,0,1,0,11,3
2.0,4,1,1525,1868,35.687,-78.6082,1,1,0,8,0,11,3
3.0,4,1,1400,1869,30.5969,-96.3034,1,1,0,3,4,11,6
2.0,3,1,1995,1870,44.5716,-123.282,1,1,0,0,12,11,5
2.0,3,1,1000,1870,43.6309,-84.2394,0,0,1,2,22,0,2
2.5,4,1,3100,1871,25.7951,-80.3434,0,0,1,0,0,11,3
3.0,4,1,2060,1874,37.2425,-113.2009,0,0,1,0,3,12,6
2.0,3,1,1750,1874,35.6241,-117.6882,1,1,0,0,3,12,6
2.0,2,1,4995,1875,47.616,-122.3275,1,1,0,0,8,11,2
2.0,4,1,3600,1875,33.8103,-117.8473,0,0,1,4,1,9,2
2.5,3,1,3595,1876,32.7876,-117.1265,0,0,1,0,0,11,3
2.0,4,1,1475,1876,30.0021,-95.2555,1,1,0,2,0,11,3
2.0,3,0,1495,1878,35.6592,-97.5298,0,0,1,0,99,3,2
2.0,3,1,1695,1879,46.8296,-100.8908,1,1,0,0,0,11,3
2.0,3,1,3975,1881,37.5444,-121.982,0,0,1,2,0,11,3
2.0,2,1,7000,1882,33.1932,-87.5349,1,1,0,0,8,11,2
2.5,3,1,4525,1884,42.5447,-83.2141,0,0,1,0,0,11,3
4.0,4,1,1500,1884,40.4969,-86.9659,1,1,0,4,0,11,3
3.0,4,1,3454,1885,41.8625,-87.6825,1,1,0,3,8,10,2
2.0,4,1,1725,1886,32.7407,-97.3394,1,1,0,2,0,11,3
2.0,3,1,1250,1886,35.2441,-97.4144,0,0,1,1,99,3,2
2.0,3,1,1775,1890,36.3127,-86.607,1,1,0,3,4,11,6
2.0,4,1,1449,1891,34.119,-81.1962,1,1,0,2,0,11,3
2.0,2,1,5500,1892,47.616,-122.3275,1,1,0,2,0,11,3
2.0,4,1,1725,1894,28.2107,-81.2565,1,1,0,2,4,11,6
2.0,3,1,1795,1895,32.9079,-96.5532,1,1,0,0,0,11,3
2.0,3,0,1450,1896,35.6592,-97.5298,0,0,1,1,99,3,2
2.0,3,1,1850,1898,35.1872,-101.8587,1,1,0,0,0,11,3
2.0,2,1,4200,1900,37.8808,-122.1757,0,1,0,2,0,11,3
2.5,3,1,4000,1900,32.7876,-117.1265,0,0,1,0,3,12,6
3.0,4,1,3150,1900,39.3191,-76.6126,0,0,1,0,0,11,3
2.0,3,1,2795,1900,45.5091,-122.6449,1,1,0,0,0,11,3
2.0,2,1,2305,1900,41.4712,-81.5155,0,0,1,1,99,20,1
2.5,3,1,2000,1900,35.5884,-82.56,1,1,0,0,0,11,3
1.5,1,1,1600,1900,48.0224,-122.5457,1,1,0,0,3,12,6
2.0,4,1,1500,1900,36.1716,-83.4221,0,1,0,0,3,12,6
2.0,3,1,1599,1904,29.9972,-95.6676,1,1,0,2,0,11,3
2.0,3,1,1399,1904,39.6391,-86.3099,1,1,0,3,0,11,3
2.0,3,1,1849,1907,28.0076,-82.4792,1,1,0,4,0,11,3
2.0,3,1,1275,1908,33.9217,-84.8634,1,1,0,2,4,11,6
3.5,5,1,2200,1909,35.9907,-78.9074,1,1,0,0,0,11,3
2.5,3,1,1650,1909,36.0516,-115.0235,0,0,1,0,3,12,6
3.0,4,1,4000,1910,37.9003,-122.0495,1,1,0,1,0,11,3
3.5,3,1,1900,1911,29.7714,-95.4343,1,1,0,0,0,11,3
2.0,3,1,2775,1912,47.7179,-122.2059,0,0,1,4,99,2,2
2.0,4,1,1399,1913,33.5944,-112.1837,1,1,0,4,4,11,6
3.0,2,1,2733,1917,38.9146,-94.6318,1,1,0,0,14,22,2
4.0,3,1,2300,1918,38.8724,-77.6605,1,1,0,0,3,12,6
2.0,4,1,1649,1918,35.0978,-80.6294,1,1,0,0,4,11,6
2.0,3,1,1499,1918,35.2016,-80.8124,1,1,0,0,4,11,6
3.0,5,1,4500,1920,39.1471,-86.5136,0,0,1,0,0,11,3
4.0,4,1,1850,1920,35.414,-80.8526,1,1,0,0,0,11,3
2.5,3,1,1400,1920,30.4415,-91.1012,1,1,0,0,3,12,6
3.0,4,1,1425,1921,33.4015,-84.2813,1,1,0,3,0,11,3
2.0,4,1,1549,1927,29.7714,-95.4343,1,1,0,2,0,11,3
2.5,3,1,1495,1928,29.5659,-98.2283,1,1,0,0,4,12,6
2.0,3,1,2200,1929,41.4039,-90.5777,0,1,0,0,12,11,5
2.0,3,1,7500,1931,34.0939,-118.3801,1,1,0,9,99,22,1
2.0,4,1,4000,1932,34.0372,-118.2972,1,1,0,2,0,11,3
2.5,4,1,3995,1933,33.8363,-118.333,1,1,0,0,0,11,3
2.5,3,1,3150,1936,33.5585,-117.6695,0,0,1,0,8,11,2
2.5,3,1,1750,1936,36.1554,-115.1733,0,0,1,0,0,11,3
2.5,4,1,1800,1938,39.8895,-104.9641,1,1,0,0,0,11,3
2.0,3,1,2095,1940,38.6274,-90.304,1,0,0,0,0,11,3
1.5,4,1,1250,1940,34.7191,-86.5855,0,0,1,0,0,11,3
2.5,4,1,1550,1941,29.4782,-98.2759,1,1,0,0,0,11,3
2.5,3,1,2150,1942,45.3899,-122.2309,0,1,0,0,0,11,3
3.0,3,1,2100,1944,40.162,-105.1342,0,0,1,0,0,11,3
2.5,4,1,1850,1946,28.5163,-81.3644,1,1,0,0,8,11,2
2.5,4,1,2200,1947,37.2312,-80.4159,0,0,1,0,0,11,3
2.0,4,1,1749,1947,32.5916,-96.8677,1,1,0,1,0,11,3
4.0,4,1,5595,1950,34.0372,-118.2972,1,1,0,0,0,11,3
2.0,4,1,2800,1950,47.4696,-122.1655,1,1,0,2,0,11,3
2.5,3,1,1795,1950,44.5716,-123.282,0,0,1,0,3,12,6
2.0,3,1,1549,1950,34.1411,-81.3441,1,1,0,0,0,11,3
2.0,3,1,1299,1950,34.0505,-81.0098,1,1,0,2,0,11,3
4.0,4,1,575,1950,35.285,-83.1791,1,1,0,0,3,12,6
2.0,3,1,1599,1957,35.6101,-78.4715,1,1,0,0,4,11,6
2.0,3,1,4195,1958,33.8363,-118.333,1,1,0,0,0,11,3
2.0,3,1,2950,1959,29.4624,-98.5253,1,1,0,0,3,12,6
2.0,3,1,1349,1959,30.0871,-95.4685,1,1,0,3,0,11,3
2.0,4,1,1899,1962,32.5252,-96.8173,1,1,0,2,0,11,3
1.0,3,1,1315,1966,41.2562,-96.0404,1,1,0,7,0,11,3
2.0,4,1,1500,1968,42.0259,-93.6516,1,1,0,0,0,11,3
3.5,3,1,1500,1968,37.1366,-80.4038,1,1,0,0,3,12,6
3.5,3,1,1500,1968,37.1366,-80.4038,1,1,0,0,8,11,2
2.0,2,1,1695,1971,46.8296,-100.8908,1,1,0,0,0,11,3
2.0,2,1,2700,1974,41.4029,-73.4637,1,1,0,1,0,11,3
2.0,3,1,1549,1974,35.2016,-80.8124,1,1,0,3,8,10,2
2.0,4,1,2650,1977,32.0057,-102.1036,0,0,1,0,12,11,5
3.5,4,1,1750,1977,34.48,-77.5024,0,0,1,0,3,12,6
2.0,4,1,1750,1980,44.0763,-103.2121,0,1,0,0,0,11,3
2.0,4,1,1525,1980,39.7953,-86.1387,1,1,0,2,0,11,3
3.0,3,1,1525,1980,33.8691,-84.7686,1,1,0,2,4,11,6
3.5,2,1,9500,1992,25.6911,-80.1653,0,0,1,0,19,13,4
2.0,3,1,1499,1992,39.6093,-86.139,1,1,0,2,0,11,3
2.0,4,1,1649,1994,32.5252,-96.8173,1,1,0,2,0,11,3
2.0,3,1,1299,1996,29.4782,-98.2759,1,1,0,2,0,11,3
3.0,3,1,3150,1999,37.6812,-121.7519,0,1,0,0,0,11,3
2.0,4,1,5000,2000,40.7147,-74.3634,0,0,1,4,1,11,2
3.0,3,1,4600,2000,37.3166,-122.0465,1,1,0,3,0,11,3
2.0,2,1,3925,2000,42.3362,-71.1037,1,1,0,4,0,11,3
2.0,5,1,3800,2000,42.4194,-71.111,0,0,1,1,1,22,1
3.0,3,1,3600,2000,34.1881,-118.3905,1,1,0,2,0,11,3
2.0,2,1,3500,2000,41.8625,-87.6825,1,1,0,4,4,11,6
1.5,5,1,3400,2000,37.7078,-122.1435,0,0,1,0,0,11,3
2.0,2,1,2600,2000,41.901,-87.6715,0,0,1,11,1,11,2
2.5,4,1,2200,2000,39.3191,-76.6126,1,1,0,0,8,11,2
2.5,3,1,2000,2000,32.5975,-85.4777,1,1,0,0,0,11,3
2.0,3,1,1995,2000,35.1211,-89.9517,0,1,0,0,0,11,3
1.0,4,1,1995,2000,44.9855,-93.3023,1,1,0,0,3,12,6
2.5,3,1,1750,2000,34.9402,-82.2598,1,1,0,0,0,11,3
2.0,4,1,1700,2000,39.9974,-82.9829,1,1,0,6,0,11,3
2.0,4,1,1620,2000,37.0835,-113.5823,0,0,1,0,8,11,2
2.0,3,1,1600,2000,40.5007,-80.0667,0,0,1,4,99,4,2
2.0,4,1,1200,2004,33.1932,-87.5349,1,1,0,0,3,12,6
2.0,3,1,3000,2008,41.8625,-87.6825,0,0,1,0,0,11,3
2.0,2,1,2995,2010,47.5988,-122.1507,0,0,1,0,3,12,6
2.0,3,1,1549,2010,32.5942,-96.7624,1,1,0,3,0,11,3
2.0,4,1,1499,2012,33.9531,-81.2381,1,1,0,2,0,11,3
2.0,4,1,1349,2015,34.0505,-81.0098,1,1,0,5,0,11,3
2.5,3,1,2850,2016,33.7848,-84.3922,0,1,0,0,8,11,2
2.0,2,1,2000,2016,48.0338,-122.4486,0,0,1,0,0,11,3
2.0,3,1,1400,2017,30.2356,-90.8457,0,0,1,0,3,12,6
2.5,3,1,2050,2019,36.2342,-115.144,0,0,1,0,3,12,6
2.5,3,1,2050,2019,36.2342,-115.144,0,0,1,0,4,12,6
2.0,3,1,1549,2020,28.473,-82.5474,1,1,0,3,0,11,3
2.0,2,1,2100,2021,27.4716,-82.5697,0,0,1,4,16,11,1
2.0,3,1,1995,2021,35.6757,-97.4949,0,0,1,0,0,11,3
2.0,3,1,1399,2024,33.4373,-112.3818,1,1,0,4,0,11,3
2.0,3,1,2680,2030,39.736,-104.9819,1,1,0,0,0,11,3
2.0,3,1,1275,2032,33.7218,-84.744,1,1,0,0,0,11,3
2.0,4,1,1549,2034,33.4128,-112.2753,1,1,0,4,0,11,3
2.5,4,1,1750,2035,36.0516,-115.0235,1,1,0,0,0,11,3
2.5,3,1,2300,2037,30.1726,-81.3964,1,1,0,0,0,11,3
3.0,4,1,1675,2039,29.7714,-95.4343,1,1,0,2,0,11,3
2.0,4,1,2900,2040,47.5988,-122.1507,0,0,1,2,0,11,3
2.0,4,1,1349,2040,39.4846,-86.0525,1,1,0,2,0,11,3
3.0,3,1,3700,2041,33.6783,-117.7903,1,1,0,0,0,11,3
3.5,4,1,2450,2042,39.0275,-77.3955,1,1,0,0,3,12,6
2.0,3,1,1449,2042,35.224,-81.1809,1,1,0,2,4,11,6
2.5,2,1,3200,2046,32.8212,-96.7853,0,1,0,0,8,11,2
1.0,3,1,1045,2048,48.2469,-101.3017,1,1,0,0,0,11,3
2.0,5,1,4500,2050,42.3584,-71.1318,0,0,1,3,0,11,3
3.0,4,1,1700,2054,39.5981,-119.2317,1,1,0,3,0,11,3
2.0,3,1,1595,2060,29.4624,-98.5253,1,1,0,0,0,11,3
3.0,4,1,1500,2060,36.0341,-95.7854,0,0,1,0,0,11,3
2.0,4,1,1499,2060,34.0505,-81.0098,1,1,0,0,0,11,3
2.0,4,1,1575,2064,35.6101,-78.4715,1,1,0,0,0,11,3
2.0,4,1,1525,2065,33.632,-112.3522,1,1,0,4,0,11,3
2.5,3,1,1750,2068,28.3288,-80.6118,0,0,1,0,0,11,3
2.0,3,1,2800,2070,47.6767,-122.0799,0,0,1,0,0,11,3
2.0,4,1,1675,2072,34.9269,-80.736,1,1,0,2,4,11,6
2.0,3,1,1595,2076,35.823,-78.6438,0,0,1,6,0,11,3
2.0,4,1,3400,2083,39.736,-104.9819,1,1,0,4,0,11,3
3.0,3,1,2300,2084,40.1145,-88.2723,0,1,0,0,8,11,2
2.0,2,1,2400,2086,40.4448,-79.9725,1,1,0,0,0,11,3
3.5,3,1,2200,2087,33.4146,-111.766,0,0,1,0,3,12,6
2.0,4,1,1649,2088,34.1666,-80.8805,1,1,0,2,0,11,3
2.0,4,1,1499,2092,35.2016,-80.8124,1,1,0,2,4,11,6
2.0,4,1,1399,2099,33.5032,-84.3521,1,1,0,3,4,11,6
2.0,5,1,6300,2100,42.3368,-71.1267,0,0,1,0,0,11,3
2.5,3,1,6000,2100,27.3181,-82.4987,0,0,1,0,0,11,3
3.0,3,1,4500,2100,32.6596,-117.1595,0,0,1,0,0,11,3
2.5,3,1,4495,2100,32.7876,-117.1265,1,1,0,0,4,12,6
2.0,4,1,3580,2100,41.8625,-87.6825,1,0,0,5,0,11,3
2.0,6,1,2890,2100,40.4114,-74.696,1,1,0,0,3,12,6
3.5,3,1,2500,2100,38.9524,-77.3439,0,1,0,0,0,11,3
2.0,2,1,2500,2100,41.8625,-87.6825,1,1,0,0,19,13,4
2.0,3,1,2200,2100,43.0762,-85.5885,0,0,1,3,4,11,6
3.5,3,1,1975,2100,40.4927,-104.9218,0,1,0,0,0,11,3
2.0,3,1,1875,2100,40.8062,-96.6778,0,1,0,7,0,11,3
3.0,4,0,1650,2100,34.0648,-84.0849,0,0,1,1,99,1,2
2.0,3,1,1649,2100,32.59,-96.9436,1,1,0,2,0,11,3
2.5,4,1,1600,2100,35.7797,-78.7859,0,0,1,0,3,12,6
3.5,3,1,2375,2101,33.8694,-84.5196,1,1,0,0,0,11,3
4.0,4,1,9500,2102,21.3991,-157.7452,0,0,1,0,0,11,3
2.0,4,1,1349,2102,39.4846,-86.0525,1,1,0,0,0,11,3
3.0,4,1,1799,2106,35.2016,-80.8124,1,1,0,0,0,11,3
2.0,4,1,1450,2108,35.7238,-78.8695,0,0,1,5,0,11,3
2.5,3,1,1750,2114,37.3074,-120.4792,0,0,1,0,8,11,2
2.0,3,1,1900,2115,47.7409,-116.9448,0,0,1,0,3,12,6
2.0,3,1,2395,2120,47.616,-122.3275,0,1,0,0,0,11,3
2.0,3,1,2150,2120,28.0076,-82.4792,1,1,0,0,0,11,3
2.0,3,1,1350,2122,36.6792,-93.3707,0,0,1,0,0,11,3
2.0,4,1,1250,2123,43.5884,-96.5752,1,1,0,2,3,12,6
3.0,5,1,3800,2126,38.9118,-77.0132,0,0,1,8,0,11,3
3.0,4,1,1325,2128,31.8486,-81.6036,1,1,0,0,0,11,3
3.0,3,1,6700,2130,25.7603,-80.3005,0,0,1,5,4,11,6
2.0,4,1,1695,2130,35.471,-97.5299,0,0,1,5,8,11,2
2.5,4,1,1895,2132,45.6558,-122.5888,0,0,1,0,0,11,3
2.0,5,1,5250,2138,42.328,-71.071,1,1,0,4,4,11,6
2.0,4,1,1649,2144,33.9649,-84.5107,1,1,0,2,4,11,6
3.0,4,1,1700,2147,40.5425,-111.9637,0,0,1,0,0,11,3
2.0,3,1,3200,2149,29.4624,-98.5253,1,1,0,0,3,12,6
2.5,3,1,1995,2150,30.4433,-97.6282,1,1,0,0,19,13,4
